file_path,label
train/dandelion/8223968_6b51555d2f_n.jpg,1
train/daisy/5853276960_d08f90fff6.jpg,0
train/sunflower/8543642705_b841b0e5f6.jpg,3
train/daisy/7188513571_c8527b123a_n.jpg,0
train/dandelion/16987075_9a690a2183.jpg,1
train/rose/5001856549_7e0a640488_n.jpg,2
train/rose/2197754124_5c8a146761_n.jpg,2
train/rose/505517255_cfbb6f6394.jpg,2
train/dandelion/3499837275_5f24d2f8bf_n.jpg,1
train/sunflower/6198569587_23c3693328_m.jpg,3
train/sunflower/22405882322_d4561f8469_n.jpg,3
train/rose/5502949025_96d11a17ff_n.jpg,2
train/dandelion/3419172904_7708414ae9_n.jpg,1
train/sunflower/3951246342_930138610b_n.jpg,3
train/sunflower/4805544785_a63241f6d0_n.jpg,3
train/rose/6409000675_6eb6806e59.jpg,2
train/rose/7481118128_b2de9538b4_n.jpg,2
train/tulip/16986144192_55e0e6c152.jpg,4
train/tulip/14067778605_0285b7cc3a.jpg,4
train/tulip/8838975946_f54194894e_m.jpg,4
train/tulip/17408197905_829c4d7940_m.jpg,4
train/rose/16476788181_0e2ffc719a.jpg,2
train/sunflower/9555827829_74e6f60f1d_m.jpg,3
train/tulip/8711277462_b43df5454b_m.jpg,4
train/daisy/5459481183_18d2d49e44_m.jpg,0
train/dandelion/4510350093_3700064215.jpg,1
train/rose/2788276815_8f730bd942.jpg,2
train/tulip/9446982168_06c4d71da3_n.jpg,4
train/rose/3494252600_29f26e3ff0_n.jpg,2
train/tulip/7166581866_861cd081b8_n.jpg,4
train/tulip/20295820576_8ed2250b5c_n.jpg,4
train/dandelion/16159487_3a6615a565_n.jpg,1
train/tulip/19695087459_dfb18ea181_n.jpg,4
train/daisy/498159452_b71afd65ba.jpg,0
train/sunflower/4795924955_202448d8ea_n.jpg,3
train/tulip/3523398585_376960a611_m.jpg,4
train/dandelion/14076873230_d0bd53b220.jpg,1
train/tulip/4522764992_e9d70b82c1_m.jpg,4
train/sunflower/19784656639_cd7f0a4a26_m.jpg,3
train/dandelion/451965300_619b781dc9_m.jpg,1
train/rose/3624546109_8eb98f0cdb.jpg,2
train/tulip/471298577_cc7558bcf1.jpg,4
train/dandelion/5749815755_12f9214649_n.jpg,1
train/tulip/20711107885_98d96a705b_n.jpg,4
train/daisy/34517409722_829ec7e152_n.jpg,0
train/dandelion/14053397367_75cba846eb_n.jpg,1
train/daisy/8489463746_a9839bf7e4.jpg,0
train/tulip/7481204112_e3c57dd40a_n.jpg,4
train/rose/7470985338_a1f3bba601_n.jpg,2
train/sunflower/5923085891_27617463fe.jpg,3
train/dandelion/34537877932_f9a3476a4d_n.jpg,1
train/tulip/14024864234_713158c27f_n.jpg,4
train/tulip/14124669683_7fb74f20c3.jpg,4
train/daisy/3025866885_22fb0b61c6_n.jpg,0
train/sunflower/14741812319_e1d32ffb84_n.jpg,3
train/dandelion/8701999625_8d83138124.jpg,1
train/sunflower/4895721788_f10208ab77_n.jpg,3
train/tulip/4612075317_91eefff68c_n.jpg,4
train/dandelion/15547944931_c1e095b185.jpg,1
train/tulip/3558517884_0c7ca8b862_m.jpg,4
train/dandelion/14614655810_9910e6dbd6_n.jpg,1
train/dandelion/34256868592_ca3ffd6b15_n.jpg,1
train/rose/3052753519_d087aaeacb_n.jpg,2
train/sunflower/8705462313_4458d64cd4.jpg,3
train/tulip/14090546015_504c8becd1.jpg,4
train/rose/488849503_63a290a8c2_m.jpg,2
train/dandelion/3393564906_f2df184b76_n.jpg,1
train/tulip/14238880561_7181ccb9fb_n.jpg,4
train/daisy/1344985627_c3115e2d71_n.jpg,0
train/dandelion/14335561523_f847f2f4f1.jpg,1
train/dandelion/4226758402_a1b75ce3ac_n.jpg,1
train/rose/14494590921_3bb1dc7b88_n.jpg,2
train/daisy/4657354814_f368762c53_m.jpg,0
train/dandelion/9301891790_971dcfb35d_m.jpg,1
train/daisy/34665595995_13f76d5b60_n.jpg,0
train/tulip/20733335929_0100f38c4a_n.jpg,4
train/daisy/5700781400_65761f3fce.jpg,0
train/rose/18492322571_3b99e55560_n.jpg,2
train/tulip/8521597402_4b6169ba05.jpg,4
train/rose/3045046293_57f6d52065_m.jpg,2
train/sunflower/10862313945_e8ed9202d9_m.jpg,3
train/sunflower/877083343_e3338c4125.jpg,3
train/dandelion/20179380768_7a2990d4e3_n.jpg,1
train/tulip/8555123165_2fe57eff4f.jpg,4
train/dandelion/8719032054_9a3ce4f0ff.jpg,1
train/dandelion/14058811536_f29cd7bd58_n.jpg,1
train/rose/5002448396_7ca4d44086_n.jpg,2
train/rose/14221192676_eb8c89a7d6_n.jpg,2
train/daisy/17357636476_1953c07aa4_n.jpg,0
train/rose/12407768513_3440238148_n.jpg,2
train/daisy/5948835387_5a98d39eff_m.jpg,0
train/sunflower/14348961225_09bd803317_n.jpg,3
train/dandelion/10294487385_92a0676c7d_m.jpg,1
train/sunflower/9302733302_2cb92cf275.jpg,3
train/tulip/2503489175_f0848d3e8e.jpg,4
train/tulip/13979840624_28466cb3ec_n.jpg,4
train/dandelion/2553703483_558d12668c_n.jpg,1
train/tulip/15452909878_0c4941f729_m.jpg,4
train/rose/17869846573_d6c9c39843_n.jpg,2
train/sunflower/8481979626_98c9f88848_n.jpg,3
train/sunflower/8929213942_5544191250_n.jpg,3
train/rose/18464080946_a624ce6376_n.jpg,2
train/sunflower/1419608016_707b887337_n.jpg,3
train/daisy/3588872598_e0f9a1d2a1_m.jpg,0
train/dandelion/7401173270_ebaf04c9b0_n.jpg,1
train/dandelion/17147436650_c94ae24004_n.jpg,1
train/tulip/19884050362_347e5342f2_n.jpg,4
train/sunflower/9564240106_0577e919da_n.jpg,3
train/tulip/2256230386_08b54ca760.jpg,4
train/daisy/4496202781_1d8e776ff5_n.jpg,0
train/tulip/3446285408_4be9c0fded_m.jpg,4
train/dandelion/13887031789_97437f246b.jpg,1
train/dandelion/3591588855_b4fd53b000.jpg,1
train/rose/6108118824_5b0231a56d.jpg,2
train/dandelion/2462476884_58c617b26a.jpg,1
train/dandelion/14211880544_5d1f9d5aa8_n.jpg,1
train/dandelion/34323645656_afd53a9996_n.jpg,1
train/tulip/8628453641_6f87755815_m.jpg,4
train/tulip/8690791226_b1f015259f_n.jpg,4
train/daisy/5133243796_44de429de5_m.jpg,0
train/daisy/14569895116_32f0dcb0f9.jpg,0
train/tulip/8586204750_2891bd2ec9_n.jpg,4
train/sunflower/6482016439_b0d06dac04.jpg,3
train/sunflower/215798357_3f4bfa27b7.jpg,3
train/sunflower/9216286162_6ceefdd1b4_m.jpg,3
train/rose/8241471746_5d81fdd3c0_n.jpg,2
train/daisy/2578695910_5ab8ee17c1_n.jpg,0
train/daisy/7199968650_72afc16d31_m.jpg,0
train/tulip/14087892193_653a3ac7ca_n.jpg,4
train/sunflower/4664737020_b4c61aacd3_n.jpg,3
train/tulip/14087326141_1906d5a373_n.jpg,4
train/tulip/15976769174_1d50f46ca1_m.jpg,4
train/rose/16525204061_9b47be3726_m.jpg,2
train/rose/3554620445_082dd0bec4_n.jpg,2
train/tulip/16138212287_643bf336e1_m.jpg,4
train/daisy/1286274236_1d7ac84efb_n.jpg,0
train/dandelion/5024965767_230f140d60_n.jpg,1
train/dandelion/16096748028_7876887ab2.jpg,1
train/dandelion/23414449869_ee849a80d4.jpg,1
train/sunflower/9399711558_7cb9547cd3_n.jpg,3
train/rose/11102341464_508d558dfc_n.jpg,2
train/daisy/6480809771_b1e14c5cc2_m.jpg,0
train/tulip/14093884601_c87b5cd663_n.jpg,4
train/daisy/20685027271_0e7306e7c1_n.jpg,0
train/rose/5002455332_9de0b1e85f_n.jpg,2
train/tulip/25429468133_6bfba75d94_n.jpg,4
train/tulip/20518113476_a43a105f27_n.jpg,4
train/daisy/2838487505_6c3b48efa5_m.jpg,0
train/dandelion/21523597492_39b6765cd7_m.jpg,1
train/dandelion/34335240590_41e4a393db_n.jpg,1
train/tulip/65347450_53658c63bd_n.jpg,4
train/dandelion/8681388520_c697dee897_n.jpg,1
train/dandelion/3393060921_2328b752f4.jpg,1
train/rose/3948347096_42261f047a_m.jpg,2
train/rose/7461898018_7e12128f14_n.jpg,2
train/rose/3072908271_08764c732a_m.jpg,2
train/sunflower/5139977423_d413b23fde_m.jpg,3
train/rose/1801614110_bb9fa46830.jpg,2
train/rose/3654988152_b11178bbcb.jpg,2
train/daisy/10437754174_22ec990b77_m.jpg,0
train/daisy/162362896_99c7d851c8_n.jpg,0
train/tulip/13514136074_ab1b827e4f.jpg,4
train/rose/7455236056_b6d71a8dab.jpg,2
train/sunflower/6116210027_61923f4b64.jpg,3
train/dandelion/2503034372_db7867de51_m.jpg,1
train/tulip/5674132053_b40a7d32ca.jpg,4
train/tulip/5717950291_af2aed83d8_n.jpg,4
train/daisy/521762040_f26f2e08dd.jpg,0
train/sunflower/15054753070_4f6ae0e763_m.jpg,3
train/sunflower/3832945398_96509d192b.jpg,3
train/rose/6363951285_a802238d4e.jpg,2
train/dandelion/8689302100_be76a16ccc_n.jpg,1
train/tulip/3501996215_1c6d1a3386_n.jpg,4
train/daisy/6596277835_9f86da54bb.jpg,0
train/tulip/8586205168_8294e67195_n.jpg,4
train/tulip/4395433872_e073d8c721_n.jpg,4
train/sunflower/15043962658_dcf9dff5e9_n.jpg,3
train/sunflower/14678298676_6db8831ee6_m.jpg,3
train/rose/5349861432_96137002c4_n.jpg,2
train/rose/9609569441_eeb8566e94.jpg,2
train/rose/7456771390_c2505e08a2_n.jpg,2
train/sunflower/9655029591_7a77f87500.jpg,3
train/sunflower/20777375650_ef854bf645.jpg,3
train/daisy/34543119581_1fb7e0bd7f_n.jpg,0
train/daisy/2621723097_736febb4a4_n.jpg,0
train/sunflower/1022552002_2b93faf9e7_n.jpg,3
train/tulip/3990746027_338ee436d2_n.jpg,4
train/dandelion/33522989504_542fde1a1a_n.jpg,1
train/dandelion/808239968_318722e4db.jpg,1
train/dandelion/18479635994_83f93f4120.jpg,1
train/tulip/5697471591_200ff951fa_n.jpg,4
train/dandelion/459748276_69101b0cec_n.jpg,1
train/dandelion/9719816995_8f211abf02_n.jpg,1
train/daisy/4511693548_20f9bd2b9c_m.jpg,0
train/dandelion/34365073265_246c5c0561_n.jpg,1
train/tulip/2936181186_38ff43492e.jpg,4
train/tulip/7069622551_348d41c327_n.jpg,4
train/dandelion/3465599902_14729e2b1b_n.jpg,1
train/sunflower/3922005347_7b6fb82fcd.jpg,3
train/sunflower/40411100_7fbe10ec0f_n.jpg,3
train/rose/3253243865_435c1f2c2b_m.jpg,2
train/daisy/8709535323_a6bea3e43f.jpg,0
train/dandelion/6994931102_4667c0352e.jpg,1
train/daisy/676120388_28f03069c3.jpg,0
train/tulip/14069874050_62d15f80a5_n.jpg,4
train/rose/6653567281_768a1fd160.jpg,2
train/daisy/4538877108_3c793f7987_m.jpg,0
train/sunflower/3681233294_4f06cd8903.jpg,3
train/tulip/5698944116_fd35fe6bea.jpg,4
train/dandelion/7308600792_27cff2f73f.jpg,1
train/tulip/4679869990_7c5f28f2fe_n.jpg,4
train/sunflower/14244273988_a7484f18b7_m.jpg,3
train/tulip/7055500907_dcf2bb50e0.jpg,4
train/daisy/33836936163_2dce95ee4d_n.jpg,0
train/dandelion/6229634119_af5fec0a22.jpg,1
train/daisy/34571214621_f655295459_n.jpg,0
train/sunflower/1217254584_4b3028b93d.jpg,3
train/dandelion/2502610598_b9f1b55ebd_n.jpg,1
train/sunflower/8174970894_7f9a26be7e.jpg,3
train/tulip/16754984282_3a801bfa50_n.jpg,4
train/dandelion/5675705011_82729927ca_n.jpg,1
train/daisy/10466290366_cc72e33532.jpg,0
train/daisy/33884228533_91b75ff4d4_n.jpg,0
train/tulip/17012955700_7141d29eee.jpg,4
train/dandelion/3021333497_b927cd8596.jpg,1
train/rose/4703837996_d3c1df77cc_n.jpg,2
train/rose/6255593451_b8a3aa8f7a_m.jpg,2
train/dandelion/3372748508_e5a4eacfcb_n.jpg,1
train/tulip/17309017866_b6b290b970_n.jpg,4
train/tulip/2351637471_5dd34fd3ac_n.jpg,4
train/dandelion/34686041416_e50c8028f9_n.jpg,1
train/rose/7481119854_b4bb358f0b_n.jpg,2
train/tulip/14487762578_baba13d16a_m.jpg,4
train/sunflower/5970301989_fe3a68aac8_m.jpg,3
train/dandelion/7998106328_c3953f70e9_n.jpg,1
train/sunflower/9558628596_722c29ec60_m.jpg,3
train/daisy/34590677231_0ed33ccd55_n.jpg,0
train/tulip/9947374414_fdf1d0861c_n.jpg,4
train/dandelion/151385301_153eacf6b5_n.jpg,1
train/rose/8667101118_87ea757b15.jpg,2
train/daisy/34287492780_6dab677857_n.jpg,0
train/dandelion/1195255751_d58b3d3076.jpg,1
train/daisy/17821980772_35164ae1e8_n.jpg,0
train/rose/5335946155_be70e11cf2_n.jpg,2
train/daisy/2828733818_1c1ed0089d_n.jpg,0
train/daisy/3706420943_66f3214862_n.jpg,0
train/dandelion/4632251871_9f324a7bb5.jpg,1
train/sunflower/22686342422_c0b9e2f38e.jpg,3
train/tulip/20868629268_5ded9803b5_n.jpg,4
train/daisy/3450822975_7e77d67636_n.jpg,0
train/tulip/5700466891_2bcb17fa68_n.jpg,4
train/tulip/16062072523_1be3c0b61f.jpg,4
train/sunflower/7654774598_6b715a8d3e.jpg,3
train/sunflower/20022771089_3cc7e5086d_m.jpg,3
train/rose/12240165555_98625b1e88_n.jpg,2
train/sunflower/23247483352_0defc7a6dc_n.jpg,3
train/sunflower/5139977283_530c508603_n.jpg,3
train/daisy/476857510_d2b30175de_n.jpg,0
train/rose/7525783408_0999483bf4_m.jpg,2
train/sunflower/15145607875_e87204d78c_n.jpg,3
train/tulip/14046760909_0c73e84a1f_n.jpg,4
train/dandelion/8740218495_23858355d8_n.jpg,1
train/sunflower/200288046_0032f322ff_n.jpg,3
train/sunflower/5951665793_8ae4807cbd_n.jpg,3
train/tulip/4587872443_a86c692cb8.jpg,4
train/sunflower/9056495873_66e351b17c_n.jpg,3
train/sunflower/4831577091_f56157a5d5_n.jpg,3
train/sunflower/4871455214_8b5fb87ab6_n.jpg,3
train/daisy/33911247013_82a1acfcea_n.jpg,0
train/dandelion/17649230811_9bdbbacb8c.jpg,1
train/rose/6209630964_e8de48fe04_m.jpg,2
train/sunflower/9240005603_6a9b71dcea_n.jpg,3
train/rose/12434194695_a7c4e73c6b_n.jpg,2
train/sunflower/6002598514_22a9a404c7_n.jpg,3
train/daisy/4141147800_813f660b47.jpg,0
train/rose/5336562502_d697a3f0b2_n.jpg,2
train/daisy/6323721068_3d3394af6d_n.jpg,0
train/tulip/16074109313_2cc14c7d16.jpg,4
train/dandelion/33852722314_e8907d51f1_n.jpg,1
train/tulip/17734051745_9382a7bcba_n.jpg,4
train/sunflower/6080086410_17a02dcfb8.jpg,3
train/tulip/3238068295_b2a7b17f48_n.jpg,4
train/rose/5001843267_ccc0aa7d4d_n.jpg,2
train/dandelion/8791577794_7573712cb4_n.jpg,1
train/daisy/2632216904_274aa17433.jpg,0
train/tulip/8708856019_f3be2353a4_n.jpg,4
train/tulip/12873145295_438b8197a7_n.jpg,4
train/dandelion/176284193_8fa1710431_m.jpg,1
train/tulip/14068295074_cd8b85bffa.jpg,4
train/tulip/130685040_3c2fcec63e_n.jpg,4
train/dandelion/4558536575_d43a611bd4_n.jpg,1
train/tulip/7144016605_e159b6c06b_m.jpg,4
train/tulip/3511776685_3635087b12_n.jpg,4
train/tulip/11746548_26b3256922_n.jpg,4
train/sunflower/2894191705_a1d2d80c80.jpg,3
train/sunflower/2720698862_486d3ec079_m.jpg,3
train/rose/2609353769_dc3654f12f.jpg,2
train/tulip/20116517681_2f10db9e82_n.jpg,4
train/daisy/11023272144_fce94401f2_m.jpg,0
train/dandelion/142390525_5d81a3659d_m.jpg,1
train/dandelion/5670543216_8c4cb0caa8_m.jpg,1
train/dandelion/17367866236_61abd4d243_n.jpg,1
train/sunflower/215798354_429de28c2d.jpg,3
train/dandelion/142813254_20a7fd5fb6_n.jpg,1
train/rose/15978010566_5fa5905af1_n.jpg,2
train/rose/15996816031_7f2fea25cb_n.jpg,2
train/dandelion/34540904752_ae86e5f6ce_n.jpg,1
train/sunflower/6627521877_6e43fb3c49_m.jpg,3
train/sunflower/6606809995_edee55b770_m.jpg,3
train/dandelion/34555389922_8da9ffa268_n.jpg,1
train/daisy/11642632_1e7627a2cc.jpg,0
train/dandelion/33924521963_48cdc4f455_n.jpg,1
train/dandelion/10477378514_9ffbcec4cf_m.jpg,1
train/tulip/8713389178_66bceb71a8_n.jpg,4
train/dandelion/5651310874_c8be336c2b.jpg,1
train/tulip/391477275_7c2f50a1a7_m.jpg,4
train/tulip/13529687904_3d60abb479_n.jpg,4
train/tulip/6989946990_62c639ff16_n.jpg,4
train/daisy/2666572212_2caca8de9f_n.jpg,0
train/sunflower/4689061249_6498da5013.jpg,3
train/rose/26811158051_8f264eea6b_n.jpg,2
train/daisy/34695914906_961f92ffcd_n.jpg,0
train/tulip/8586205446_8953a6c70e_n.jpg,4
train/tulip/14087439392_969444f56e.jpg,4
train/dandelion/5605502523_05acb00ae7_n.jpg,1
train/dandelion/18238604119_a5689980ee_n.jpg,1
train/daisy/11870378973_2ec1919f12.jpg,0
train/rose/15951588433_c0713cbfc6_m.jpg,2
train/tulip/2344751399_71620039f2_n.jpg,4
train/dandelion/32120685303_90b5f21ab2_n.jpg,1
train/daisy/2481823240_eab0d86921.jpg,0
train/dandelion/4632761610_768360d425.jpg,1
train/tulip/16568481088_dfcfccefea_n.jpg,4
train/sunflower/5979111555_61b400c070_n.jpg,3
train/dandelion/2443192475_c64c66d9c2.jpg,1
train/tulip/8713407768_f880df361f.jpg,4
train/rose/1445228333_59a07e0801.jpg,2
train/dandelion/7193058132_36fd883048_m.jpg,1
train/tulip/4572955407_87f4805c7b.jpg,4
train/sunflower/3665455426_9cd1c3af4a_n.jpg,3
train/sunflower/7586498522_4dcab1c8d2_m.jpg,3
train/sunflower/4877195645_791c3a83b9_m.jpg,3
train/sunflower/8266310743_02095e782d_m.jpg,3
train/daisy/20289938802_e16fa9f23d.jpg,0
train/dandelion/4708723476_a1b476a373.jpg,1
train/daisy/5665838969_fe217988b9_m.jpg,0
train/dandelion/3823142577_dd5acd5ac6_n.jpg,1
train/tulip/4520577328_a94c11e806_n.jpg,4
train/tulip/14256494695_741a989ebb_n.jpg,4
train/rose/5001855689_e07486c44d_n.jpg,2
train/sunflower/6606815161_3c4372760f.jpg,3
train/tulip/17781940352_a45e4289a5.jpg,4
train/daisy/3711723108_65247a3170.jpg,0
train/daisy/9221345475_67735dbf4f_n.jpg,0
train/tulip/6936168062_a31c28b77c_m.jpg,4
train/rose/483444865_65962cea07_m.jpg,2
train/sunflower/9610373158_5250bce6ac_n.jpg,3
train/tulip/7166644048_b00a14f01b_n.jpg,4
train/rose/9298314004_c1a8146521.jpg,2
train/tulip/13472141763_f2517e7f0d.jpg,4
train/dandelion/26741270544_f44f3a1b19_n.jpg,1
train/daisy/20619292635_9857a12d54.jpg,0
train/dandelion/13968424321_1d89b33a9f_n.jpg,1
train/rose/18563353954_b761d97155_m.jpg,2
train/tulip/2399982682_16929d1f6d_n.jpg,4
train/sunflower/7820305664_82148f3bfb_n.jpg,3
train/sunflower/14925397351_c7f209d804_n.jpg,3
train/rose/5001853739_e293f7b268_n.jpg,2
train/sunflower/6606823367_e89dc52a95_n.jpg,3
train/rose/14880561916_79aeb812fd_n.jpg,2
train/rose/16051111039_0f0626a241_n.jpg,2
train/rose/4713533500_fcc295de70_n.jpg,2
train/dandelion/3585220976_5acac92d1c.jpg,1
train/dandelion/18876985840_7531dc8e6a.jpg,1
train/sunflower/22419079265_8902cddb7d_n.jpg,3
train/dandelion/3383422012_6c9d83671f_n.jpg,1
train/tulip/12548574923_5e90f4ceea.jpg,4
train/rose/5002456992_4da0df247a_n.jpg,2
train/tulip/14074147406_7ab87aec79_n.jpg,4
train/dandelion/34717754295_cbb0185a36_n.jpg,1
train/sunflower/21995435890_e5672244a4_m.jpg,3
train/rose/23891005905_17ce9e6936.jpg,2
train/dandelion/4489359360_09db62f825.jpg,1
train/daisy/20948886919_cac7844f34_n.jpg,0
train/rose/2501297526_cbd66a3f7e_m.jpg,2
train/tulip/14026857634_500d7b41d6_m.jpg,4
train/tulip/18378582936_ee7085c850.jpg,4
train/daisy/8322526877_95d1c0f8bc_n.jpg,0
train/sunflower/29744656500_f17578f7e3_n.jpg,3
train/dandelion/9293460423_7fbb1e3c32_n.jpg,1
train/rose/19153732586_9de58c8f53_n.jpg,2
train/dandelion/8223949_2928d3f6f6_n.jpg,1
train/dandelion/5110103388_78dc02558e_n.jpg,1
train/rose/3667366832_7a8017c528_n.jpg,2
train/tulip/13289268363_b9337d751e.jpg,4
train/tulip/14746916178_40403cc57e.jpg,4
train/dandelion/17020815734_81e8db8008_m.jpg,1
train/rose/3705716290_cb7d803130_n.jpg,2
train/tulip/8710148289_6fc196a0f8_n.jpg,4
train/dandelion/1080179756_5f05350a59.jpg,1
train/tulip/5674707464_dc18de05b1.jpg,4
train/sunflower/7603036176_9e8967cd21.jpg,3
train/daisy/6950173662_5e9473003e_n.jpg,0
train/rose/2265390547_2409007cef_n.jpg,2
train/sunflower/4798378647_ca199b18c0_n.jpg,3
train/tulip/5012813078_99fb977616_n.jpg,4
train/tulip/8838983024_5c1a767878_n.jpg,4
train/rose/7471891698_072c1de52f_n.jpg,2
train/tulip/17198868382_697b23c715_n.jpg,4
train/tulip/13176576813_50e77cc1d9.jpg,4
train/dandelion/17388697431_0d84c427d1_n.jpg,1
train/rose/5336558870_22d0a6a318_n.jpg,2
train/dandelion/3554992110_81d8c9b0bd_m.jpg,1
train/rose/5487945052_bcb8e9fc8b_m.jpg,2
train/rose/17105684129_e2cb69ea24_n.jpg,2
train/tulip/16711791713_e54bc9c1af_n.jpg,4
train/sunflower/4895719476_bd3b6bd6fd_n.jpg,3
train/dandelion/3998275481_651205e02d.jpg,1
train/sunflower/9216286876_289a4779f7.jpg,3
train/rose/2093263381_afd51358a3.jpg,2
train/sunflower/58636535_bc53ef0a21_m.jpg,3
train/tulip/14233348826_89949b4784_n.jpg,4
train/dandelion/479495978_ee22cf05be.jpg,1
train/rose/4414135084_1ac7e6cd54.jpg,2
train/daisy/10770585085_4742b9dac3_n.jpg,0
train/dandelion/34732908685_a219574ffe_n.jpg,1
train/daisy/6480809573_76a0074b69_n.jpg,0
train/tulip/8601596054_33e40c2a7a.jpg,4
train/tulip/3626132563_d955973447_n.jpg,4
train/dandelion/4514343281_26781484df.jpg,1
train/sunflower/2803725948_5fd1f2fc99_n.jpg,3
train/tulip/2431737309_1468526f8b.jpg,4
train/daisy/22244161124_53e457bb66_n.jpg,0
train/dandelion/7164500544_332b75aa3b.jpg,1
train/daisy/10555815624_dc211569b0.jpg,0
train/daisy/799952628_bf836677fa_n.jpg,0
train/sunflower/2588453601_66f2a03cca_n.jpg,3
train/sunflower/44079668_34dfee3da1_n.jpg,3
train/rose/18302701228_2b5790b199_n.jpg,2
train/tulip/107693873_86021ac4ea_n.jpg,4
train/rose/16078501836_3ac067e18a.jpg,2
train/dandelion/4290112545_3528055993_m.jpg,1
train/tulip/14097745904_436c4ba1b4_n.jpg,4
train/daisy/99306615_739eb94b9e_m.jpg,0
train/daisy/2408024540_37f0be7cc0_n.jpg,0
train/tulip/8908062479_449200a1b4.jpg,4
train/rose/15699509054_d3e125286f_n.jpg,2
train/sunflower/5437996076_cf7e2ac32e_n.jpg,3
train/rose/6053143173_991c011b23.jpg,2
train/dandelion/921252114_91e334b950.jpg,1
train/daisy/34532930772_5cc5fc600d_n.jpg,0
train/sunflower/4890268276_563f40a193.jpg,3
train/sunflower/9599534035_ae4df582b6.jpg,3
train/dandelion/33980437760_60f3ceaf03_n.jpg,1
train/sunflower/3897174387_07aac6bf5f_n.jpg,3
train/dandelion/8079778274_f2a400f749_n.jpg,1
train/dandelion/33909432943_bf810400b7_n.jpg,1
train/daisy/14221848160_7f0a37c395.jpg,0
train/dandelion/4560663938_3557a1f831.jpg,1
train/rose/1485142251_ca89254442.jpg,2
train/tulip/16282277874_b92776b194.jpg,4
train/daisy/34283602490_b61f3da99d_n.jpg,0
train/rose/4503599544_3822e7d1be.jpg,2
train/daisy/8645839873_0151fb92bf_n.jpg,0
train/dandelion/5716633491_55e6f02645_n.jpg,1
train/dandelion/62293290_2c463891ff_m.jpg,1
train/sunflower/4489516263_e49fe82637_n.jpg,3
train/rose/14127110749_624f5bfde6_n.jpg,2
train/tulip/14014595475_5892fcda51_n.jpg,4
train/tulip/3502085373_edc2c36992_n.jpg,4
train/dandelion/18803577858_fd0036e1f5_m.jpg,1
train/daisy/9593034725_0062f0d24e_n.jpg,0
train/rose/15190665092_5c1c37a066_m.jpg,2
train/daisy/4792826628_aa5e5a9804_n.jpg,0
train/sunflower/13648603305_1268eda8b7_n.jpg,3
train/daisy/9299302012_958c70564c_n.jpg,0
train/dandelion/18889216716_cd67aec890_n.jpg,1
train/daisy/3699235066_fc09a02dfe_m.jpg,0
train/tulip/14017640283_c417141832_n.jpg,4
train/tulip/20111973586_2987a89bed_n.jpg,4
train/sunflower/20410533613_56da1cce7c.jpg,3
train/dandelion/8978962053_0727b41d26.jpg,1
train/rose/2713683760_d98cd2a05b_m.jpg,2
train/daisy/34643914016_2e659d6e82_n.jpg,0
train/rose/7456198272_f5d0c6bc7e_n.jpg,2
train/rose/16691277899_9433f39155_n.jpg,2
train/daisy/5574421625_61b1f49b3f_m.jpg,0
train/rose/5001846963_595da3a5a3_n.jpg,2
train/rose/3621011057_0d03bd171b_n.jpg,2
train/daisy/14707111433_cce08ee007.jpg,0
train/sunflower/6606743797_c90c669757.jpg,3
