id,image_id,prediction_list
121,frame_120.jpg,"[['person',0.8299669027328491,693,261,986,959],['person',0.8216086626052856,929,250,1237,969],['person',0.7881166934967041,517,343,751,883],['person',0.7718592286109924,1163,330,1400,886]]"
122,frame_121.jpg,"[['person',0.8349297642707825,688,264,991,957],['person',0.8234708905220032,928,251,1237,967],['person',0.7847326397895813,515,340,753,886],['person',0.777616560459137,1163,331,1400,885]]"
123,frame_122.jpg,"[['person',0.8353980183601379,688,263,991,957],['person',0.8230603337287903,929,252,1237,966],['person',0.7848543524742126,515,340,753,887],['person',0.7786030173301697,1162,330,1400,885]]"
124,frame_123.jpg,"[['person',0.829391360282898,688,265,995,954],['person',0.8215724229812622,928,251,1237,968],['person',0.783167839050293,515,343,754,888],['person',0.7798002362251282,1163,333,1400,881]]"
125,frame_124.jpg,"[['person',0.829628586769104,686,267,997,950],['person',0.8214524388313293,928,249,1239,970],['person',0.7973074316978455,1147,324,1411,888],['person',0.7763387560844421,515,339,753,892]]"
126,frame_125.jpg,"[['person',0.8183475136756897,940,242,1242,956],['person',0.8154852390289307,685,261,990,959],['person',0.7910272479057312,513,337,764,886],['person',0.7244806289672852,1172,308,1457,903]]"
127,frame_126.jpg,"[['person',0.8181215524673462,940,242,1243,958],['person',0.8140859007835388,686,262,990,957],['person',0.7890514731407166,513,337,763,886],['person',0.7437790036201477,1175,315,1452,898]]"
128,frame_127.jpg,[]
129,frame_128.jpg,"[['person',0.825604259967804,694,262,986,959],['person',0.8172538876533508,935,251,1238,970],['person',0.7880936861038208,515,339,753,892],['person',0.7737122774124146,1188,329,1424,894]]"
130,frame_129.jpg,"[['person',0.8202956914901733,947,238,1245,966],['person',0.8197892904281616,691,260,990,959],['person',0.7864131927490234,516,338,753,892],['person',0.7788364887237549,1188,330,1427,893]]"
131,frame_130.jpg,"[['person',0.8211344480514526,691,260,990,959],['person',0.820471465587616,947,238,1244,965],['person',0.787384569644928,516,338,753,891],['person',0.7781843543052673,1189,330,1426,893]]"
132,frame_131.jpg,"[['person',0.8282454013824463,943,239,1249,964],['person',0.8158005475997925,693,264,990,955],['person',0.7872210144996643,516,342,754,891],['person',0.7752501368522644,1190,330,1424,892]]"
133,frame_132.jpg,"[['person',0.8239525556564331,947,239,1249,965],['person',0.8100403547286987,690,264,994,956],['person',0.789294958114624,1189,327,1429,892],['person',0.7810769081115723,514,340,754,891]]"
134,frame_133.jpg,"[['person',0.823620617389679,690,263,994,958],['person',0.822773277759552,946,238,1246,965],['person',0.7848402261734009,1188,327,1430,893],['person',0.7793274521827698,512,336,756,896]]"
135,frame_134.jpg,"[['person',0.8217864036560059,947,239,1247,965],['person',0.8209835290908813,689,264,996,957],['person',0.7853931784629822,1188,327,1430,892],['person',0.7801952362060547,512,336,756,896]]"
136,frame_135.jpg,"[['person',0.8215215802192688,686,265,994,953],['person',0.8179314136505127,942,236,1248,964],['person',0.7999820709228516,1187,330,1432,884],['person',0.7751049995422363,504,367,760,880]]"
137,frame_136.jpg,[]
138,frame_137.jpg,[]
139,frame_138.jpg,[]
140,frame_139.jpg,[]
141,frame_140.jpg,[]
142,frame_141.jpg,[]
143,frame_142.jpg,[]
144,frame_143.jpg,[]
145,frame_144.jpg,[]
146,frame_145.jpg,"[['person',0.7628650665283203,334,105,1053,1015],['bird',0.7370139956474304,352,84,1035,955]]"
147,frame_146.jpg,"[['person',0.7673115134239197,336,121,1054,1006]]"
148,frame_147.jpg,"[['person',0.7843121886253357,315,134,1076,996]]"
149,frame_148.jpg,"[['person',0.7784129977226257,303,139,1085,986]]"
150,frame_149.jpg,"[['person',0.7919790744781494,297,113,1122,1019]]"
151,frame_150.jpg,"[['person',0.7812913656234741,302,115,1115,1017]]"
152,frame_151.jpg,"[['person',0.7922700047492981,301,115,1119,1021]]"
153,frame_152.jpg,"[['person',0.8137090802192688,299,130,1118,1018]]"
154,frame_153.jpg,"[['person',0.8141897320747375,306,130,1117,1019]]"
155,frame_154.jpg,"[['person',0.8154299855232239,306,127,1116,1019]]"
156,frame_155.jpg,"[['person',0.8317004442214966,304,118,1117,1021]]"
157,frame_156.jpg,"[['person',0.8285734057426453,304,124,1117,1021]]"
158,frame_157.jpg,"[['person',0.8256754875183105,308,133,1115,1019]]"
159,frame_158.jpg,"[['person',0.8260880708694458,308,132,1115,1020]]"
160,frame_159.jpg,"[['person',0.820222020149231,308,139,1114,1018]]"
161,frame_160.jpg,"[['person',0.8181401491165161,306,120,1114,1021]]"
162,frame_161.jpg,"[['person',0.8084566593170166,305,136,1114,1019]]"
163,frame_162.jpg,"[['person',0.8058129549026489,306,138,1114,1019]]"
164,frame_163.jpg,"[['person',0.7901501059532166,312,146,1101,1012]]"
165,frame_164.jpg,"[['person',0.8165761232376099,311,147,1108,1014]]"
166,frame_165.jpg,"[['person',0.8295555710792542,306,133,1122,1015]]"
167,frame_166.jpg,"[['person',0.8290612697601318,306,135,1121,1016]]"
168,frame_167.jpg,"[['person',0.8300708532333374,309,146,1121,1015]]"
169,frame_168.jpg,"[['person',0.8066517114639282,298,149,1144,1012]]"
170,frame_169.jpg,"[['person',0.7984722256660461,300,139,1145,1014]]"
171,frame_170.jpg,"[['person',0.8038405179977417,302,140,1142,1014]]"
172,frame_171.jpg,"[['person',0.8237264156341553,305,141,1135,1013]]"
173,frame_172.jpg,"[['person',0.8293613195419312,312,159,1116,1013]]"
174,frame_173.jpg,"[['person',0.8298854231834412,322,140,1117,1013]]"
175,frame_174.jpg,"[['person',0.8300434947013855,322,142,1117,1013]]"
176,frame_175.jpg,"[['person',0.8182992339134216,323,138,1112,1013]]"
177,frame_176.jpg,"[['person',0.825303852558136,321,122,1115,1020]]"
178,frame_177.jpg,"[['person',0.8276333808898926,319,124,1119,1021]]"
179,frame_178.jpg,"[['person',0.8271651268005371,319,124,1119,1022]]"
180,frame_179.jpg,"[['person',0.8242565393447876,317,135,1121,1020]]"
181,frame_180.jpg,"[['person',0.8242791891098022,315,135,1118,1019]]"
182,frame_181.jpg,"[['person',0.8286018967628479,316,142,1115,1017]]"
183,frame_182.jpg,"[['person',0.8266766667366028,317,142,1114,1017]]"
184,frame_183.jpg,"[['person',0.8183386921882629,313,140,1118,1018]]"
185,frame_184.jpg,"[['person',0.8134641051292419,308,137,1125,1016]]"
186,frame_185.jpg,"[['person',0.8346958160400391,304,149,1126,1014]]"
187,frame_186.jpg,"[['person',0.8337644338607788,304,151,1126,1014]]"
188,frame_187.jpg,"[['person',0.8262845277786255,307,141,1124,1017]]"
189,frame_188.jpg,"[['person',0.8215629458427429,309,131,1113,1019]]"
190,frame_189.jpg,"[['person',0.807218611240387,287,121,1131,1022]]"
191,frame_190.jpg,"[['person',0.8066198229789734,290,119,1129,1023]]"
192,frame_191.jpg,"[['person',0.8032872080802917,290,110,1133,1027]]"
193,frame_192.jpg,"[['person',0.8207205533981323,296,114,1125,1026]]"
194,frame_193.jpg,"[['person',0.8342515826225281,293,112,1128,1026]]"
195,frame_194.jpg,"[['person',0.8342499732971191,294,113,1127,1026]]"
196,frame_195.jpg,"[['person',0.78777676820755,272,101,1159,1033]]"
197,frame_196.jpg,"[['person',0.786512553691864,253,97,1181,1033]]"
198,frame_197.jpg,"[['person',0.7915672659873962,268,50,1131,997]]"
199,frame_198.jpg,"[['person',0.785284161567688,261,48,1139,999]]"
200,frame_199.jpg,"[['person',0.7682600021362305,341,113,1143,1012]]"
201,frame_200.jpg,"[['bird',0.7309741377830505,285,29,1148,975],['person',0.7096423506736755,321,54,1076,983]]"
202,frame_201.jpg,[]
203,frame_202.jpg,[]
204,frame_203.jpg,[]
205,frame_204.jpg,[]
206,frame_205.jpg,[]
207,frame_206.jpg,[]
208,frame_207.jpg,[]
209,frame_208.jpg,[]
210,frame_209.jpg,[]
211,frame_210.jpg,[]
212,frame_211.jpg,"[['person',0.7747703790664673,395,112,1088,1006]]"
213,frame_212.jpg,"[['person',0.8558864593505859,289,112,1165,1017]]"
214,frame_213.jpg,"[['person',0.8384251594543457,232,112,1191,1017]]"
215,frame_214.jpg,"[['person',0.8382835388183594,231,113,1190,1017]]"
216,frame_215.jpg,"[['person',0.8306341171264648,267,114,1171,1018]]"
217,frame_216.jpg,"[['person',0.8636676073074341,112,110,1151,1026]]"
218,frame_217.jpg,"[['person',0.8809940814971924,135,110,1140,1027]]"
219,frame_218.jpg,"[['person',0.8807017207145691,134,111,1140,1026]]"
220,frame_219.jpg,"[['person',0.8747562766075134,131,111,1140,1024]]"
221,frame_220.jpg,"[['person',0.858453631401062,127,110,1142,1030]]"
222,frame_221.jpg,"[['person',0.8454434871673584,237,118,1182,1015]]"
223,frame_222.jpg,"[['person',0.8446331024169922,237,119,1182,1014]]"
224,frame_223.jpg,"[['person',0.8451539874076843,231,114,1188,1017]]"
225,frame_224.jpg,"[['person',0.8468944430351257,129,101,1145,1031]]"
226,frame_225.jpg,"[['person',0.850575864315033,116,105,1156,1027]]"
227,frame_226.jpg,"[['person',0.8518252968788147,115,105,1157,1027]]"
228,frame_227.jpg,"[['person',0.8565263152122498,109,105,1156,1024]]"
229,frame_228.jpg,"[['person',0.87614506483078,137,108,1143,1023]]"
230,frame_229.jpg,"[['person',0.8655111193656921,135,108,1146,1023]]"
231,frame_230.jpg,"[['person',0.8658291101455688,136,109,1146,1023]]"
232,frame_231.jpg,"[['person',0.868751585483551,129,109,1153,1023]]"
233,frame_232.jpg,"[['person',0.8756958246231079,132,115,1148,1022]]"
234,frame_233.jpg,"[['person',0.8654744029045105,124,108,1153,1025]]"
235,frame_234.jpg,"[['person',0.8670352697372437,127,108,1153,1024]]"
236,frame_235.jpg,"[['person',0.8688649535179138,128,107,1152,1026]]"
237,frame_236.jpg,"[['person',0.8774154782295227,132,103,1150,1026]]"
238,frame_237.jpg,"[['person',0.865740954875946,136,106,1146,1023]]"
239,frame_238.jpg,"[['person',0.8662838935852051,134,106,1147,1024]]"
240,frame_239.jpg,"[['person',0.8592193126678467,130,112,1151,1023]]"
241,frame_240.jpg,"[['person',0.8876671195030212,105,95,1168,1033]]"
242,frame_241.jpg,"[['person',0.859904408454895,119,101,1163,1028]]"
243,frame_242.jpg,"[['person',0.8599120378494263,120,101,1164,1028]]"
244,frame_243.jpg,"[['person',0.8493675589561462,198,102,1225,1030]]"
245,frame_244.jpg,[]
246,frame_245.jpg,[]
247,frame_246.jpg,[]
248,frame_247.jpg,[]
249,frame_248.jpg,[]
250,frame_249.jpg,[]
251,frame_250.jpg,[]
252,frame_251.jpg,"[['person',0.8168508410453796,422,216,1027,982],['person',0.8053213953971863,127,345,501,972],['person',0.7285279035568237,789,181,1242,985]]"
253,frame_252.jpg,"[['person',0.8473783135414124,144,347,494,974],['person',0.8384645581245422,934,198,1409,988],['person',0.8141907453536987,414,221,1018,994],['person',0.7993606925010681,1523,348,1833,962]]"
254,frame_253.jpg,"[['person',0.7707262635231018,1497,278,1911,940]]"
255,frame_254.jpg,"[['bird',0.7064506411552429,1497,287,1911,931]]"
256,frame_255.jpg,"[['person',0.8679293990135193,938,212,1409,988],['person',0.8520993590354919,1526,356,1848,970],['person',0.8377034068107605,115,342,502,977],['person',0.8235741257667542,416,219,1012,994]]"
257,frame_256.jpg,"[['person',0.8757537007331848,1515,341,1871,974],['person',0.8662246465682983,918,195,1356,1000],['person',0.8635165095329285,68,339,469,984],['person',0.8242100477218628,410,225,1011,992]]"
258,frame_257.jpg,"[['person',0.8503970503807068,1521,349,1849,964],['person',0.8489843606948853,934,204,1413,986],['person',0.8336725234985352,127,341,495,977],['person',0.8144475817680359,412,222,1017,994]]"
259,frame_258.jpg,"[['person',0.8563277721405029,1520,349,1853,965],['person',0.8521937727928162,934,202,1413,987],['person',0.8319149613380432,128,341,495,976],['person',0.8150404095649719,412,221,1015,995]]"
260,frame_259.jpg,"[['person',0.8580847978591919,1514,346,1857,974],['person',0.8405503034591675,936,207,1406,984],['person',0.8054209351539612,405,221,1018,993],['person',0.7936444878578186,107,338,516,975]]"
261,frame_260.jpg,"[['person',0.8139285445213318,1479,307,1931,997]]"
262,frame_261.jpg,"[['person',0.8585950136184692,1509,345,1862,968],['person',0.8310645818710327,939,206,1401,987],['person',0.821088969707489,121,344,507,971],['person',0.8116689920425415,383,232,1009,987]]"
263,frame_262.jpg,"[['person',0.8579583764076233,1510,345,1859,968],['person',0.8327304124832153,939,207,1401,987],['person',0.8223764300346375,120,344,508,971],['person',0.8117271661758423,383,232,1009,986]]"
264,frame_263.jpg,"[['person',0.8500205278396606,1510,347,1843,968],['person',0.8329328298568726,943,208,1395,985],['person',0.8057398200035095,390,223,1008,987],['person',0.7965481877326965,54,332,478,988]]"
265,frame_264.jpg,"[['person',0.8777337074279785,1499,345,1855,975],['person',0.8223939538002014,937,206,1401,985],['person',0.8116253614425659,390,235,1007,977],['person',0.7722486257553101,132,343,486,956]]"
266,frame_265.jpg,"[['person',0.8730120062828064,1500,344,1853,976],['person',0.833981990814209,934,201,1405,989],['person',0.8069081902503967,383,230,1013,982],['person',0.7819048762321472,133,338,486,962]]"
267,frame_266.jpg,"[['person',0.8734550476074219,1499,343,1852,976],['person',0.8356480002403259,934,201,1405,989],['person',0.8067591190338135,383,231,1013,981],['person',0.7852019667625427,133,353,499,960]]"
268,frame_267.jpg,"[['person',0.8634833693504333,1499,339,1886,974],['person',0.8562524914741516,910,202,1362,991],['person',0.8095260858535767,346,210,1046,1004],['person',0.7660008072853088,57,340,481,970]]"
269,frame_268.jpg,"[['person',0.8551364541053772,1501,344,1843,974],['person',0.8326871991157532,942,203,1395,987],['person',0.8284997344017029,431,215,1020,991],['person',0.78404700756073,136,337,485,964]]"
270,frame_269.jpg,"[['person',0.8578000068664551,1490,343,1870,972],['person',0.8250020146369934,417,223,1012,976],['person',0.8200827240943909,941,207,1398,985],['person',0.796664297580719,130,347,496,966]]"
271,frame_270.jpg,"[['person',0.8600446581840515,1489,342,1871,973],['person',0.8215322494506836,414,224,1011,976],['person',0.820409893989563,941,206,1398,985],['person',0.7947053909301758,129,347,496,966]]"
272,frame_271.jpg,"[['person',0.8617475032806396,1492,345,1846,975],['person',0.8346516489982605,944,210,1393,978],['person',0.8249272108078003,435,218,1025,987],['person',0.8091329336166382,123,347,496,965]]"
273,frame_272.jpg,"[['person',0.8383499383926392,941,199,1396,980],['person',0.8356373906135559,430,211,1023,989],['person',0.8339710831642151,1501,349,1827,975],['person',0.7670633792877197,134,332,492,966],['person',0.6996327638626099,1691,444,1928,946]]"
274,frame_273.jpg,"[['person',0.8525377511978149,1487,341,1890,973],['person',0.7847210168838501,475,241,999,950],['person',0.7166839241981506,171,345,477,807]]"
275,frame_274.jpg,"[['person',0.8520638942718506,1487,341,1890,973],['person',0.7829766273498535,476,241,996,948],['person',0.7156822681427002,133,340,491,886]]"
276,frame_275.jpg,"[['person',0.8629025816917419,1486,338,1891,977],['person',0.8304636478424072,462,227,1010,978],['person',0.7709774971008301,138,346,502,963],['person',0.733119785785675,921,335,1346,979]]"
277,frame_276.jpg,"[['person',0.853079617023468,914,188,1354,964],['person',0.833735466003418,1489,341,1874,969],['person',0.8309230208396912,446,213,1010,983],['person',0.7684783339500427,128,340,503,968]]"
278,frame_277.jpg,"[['person',0.8452023267745972,441,206,1021,986],['person',0.8336777687072754,1486,346,1848,969],['person',0.8292035460472107,912,193,1360,972],['person',0.7591224312782288,126,339,475,905]]"
279,frame_278.jpg,"[['person',0.8447086215019226,441,206,1021,986],['person',0.8337892889976501,1486,346,1848,969],['person',0.8293344974517822,911,193,1361,972],['person',0.7586784958839417,127,339,474,906]]"
280,frame_279.jpg,"[['person',0.8405628800392151,1488,344,1833,975],['person',0.7946209907531738,458,239,1025,971],['person',0.7898462414741516,908,200,1364,971],['person',0.7683600187301636,139,331,490,898]]"
281,frame_280.jpg,[]
282,frame_281.jpg,"[['person',0.8255982398986816,447,216,1021,980],['person',0.8253480195999146,1481,342,1845,969],['person',0.8161023259162903,917,219,1354,964],['person',0.7661197185516357,121,358,480,935]]"
283,frame_282.jpg,"[['person',0.8257379531860352,1480,342,1845,969],['person',0.825562059879303,447,216,1021,980],['person',0.8157652020454407,917,219,1354,964],['person',0.7659519910812378,121,358,480,935]]"
284,frame_283.jpg,"[['person',0.8338742256164551,432,216,1012,980],['person',0.8113021850585938,130,336,506,970],['person',0.8060348033905029,1488,344,1830,969],['person',0.7898584604263306,915,212,1357,959],['person',0.6282320022583008,1688,441,1919,970]]"
285,frame_284.jpg,"[['person',0.8358686566352844,1480,346,1844,968],['person',0.8096597790718079,384,237,1011,967],['person',0.8070880174636841,915,207,1356,971],['person',0.7719244360923767,177,333,519,898]]"
286,frame_285.jpg,"[['person',0.8379712700843811,1479,344,1843,971],['person',0.8156425356864929,375,240,1016,966],['person',0.7917094230651855,916,213,1356,966],['person',0.7577686309814453,180,338,522,892]]"
287,frame_286.jpg,"[['person',0.8373438119888306,1481,345,1841,970],['person',0.8148261904716492,375,240,1017,966],['person',0.794411838054657,917,212,1355,966],['person',0.7601973414421082,182,338,522,891]]"
288,frame_287.jpg,"[['person',0.8162589073181152,916,231,1354,954],['person',0.8101691603660583,1489,345,1827,968],['person',0.7901243567466736,439,209,1018,978],['person',0.7570412755012512,45,299,499,939]]"
289,frame_288.jpg,"[['person',0.8542720675468445,915,221,1355,968],['person',0.816315233707428,418,204,1020,992],['person',0.8153852224349976,1489,345,1829,967],['person',0.7919589281082153,138,328,522,974]]"
290,frame_289.jpg,"[['person',0.8352681398391724,920,216,1345,955],['person',0.8321869969367981,1480,342,1850,966],['person',0.8159018754959106,434,203,1020,984],['person',0.755519449710846,135,316,532,910]]"
291,frame_290.jpg,"[['person',0.834942102432251,918,213,1346,956],['person',0.8314647674560547,1479,342,1851,966],['person',0.8171941041946411,434,203,1020,985],['person',0.7559623718261719,133,316,531,909]]"
292,frame_291.jpg,"[['person',0.8496649861335754,917,216,1341,944],['person',0.8297220468521118,453,211,1017,974],['person',0.820907711982727,1481,340,1841,968],['person',0.7578538060188293,184,326,527,898]]"
293,frame_292.jpg,"[['person',0.8596025705337524,472,211,1001,956],['person',0.8306741118431091,129,315,537,912],['person',0.8298123478889465,905,203,1357,938],['person',0.7631065249443054,1474,329,1829,978]]"
294,frame_293.jpg,[]
295,frame_294.jpg,[]
296,frame_295.jpg,[]
297,frame_296.jpg,[]
298,frame_297.jpg,[]
299,frame_298.jpg,[]
300,frame_299.jpg,"[['person',0.8149791955947876,471,110,1372,1021],['tvmonitor',0.6101493239402771,494,105,1445,953]]"
301,frame_300.jpg,"[['person',0.8342264890670776,470,112,1371,1017],['tvmonitor',0.7007587552070618,453,-13,1934,998]]"
302,frame_301.jpg,"[['person',0.83188396692276,479,112,1369,1017]]"
303,frame_302.jpg,"[['person',0.8326374888420105,478,113,1370,1017]]"
304,frame_303.jpg,"[['person',0.8207962512969971,484,109,1369,1019]]"
305,frame_304.jpg,"[['person',0.8179985880851746,474,108,1376,1021]]"
306,frame_305.jpg,"[['person',0.8851317763328552,600,84,1780,1043]]"
307,frame_306.jpg,"[['person',0.8858072757720947,600,84,1780,1043]]"
308,frame_307.jpg,"[['person',0.8845944404602051,600,81,1780,1045]]"
309,frame_308.jpg,"[['person',0.8756030201911926,600,88,1777,1041]]"
310,frame_309.jpg,"[['person',0.8753647208213806,591,87,1781,1041]]"
311,frame_310.jpg,"[['person',0.8748043179512024,592,86,1781,1042]]"
312,frame_311.jpg,"[['person',0.8767713308334351,595,84,1780,1043]]"
313,frame_312.jpg,"[['person',0.871716320514679,562,12,1826,1021]]"
314,frame_313.jpg,[]
315,frame_314.jpg,[]
316,frame_315.jpg,[]
317,frame_316.jpg,"[['person',0.818484365940094,208,84,1420,1051]]"
318,frame_317.jpg,"[['person',0.7969892024993896,208,98,1422,1040],['bottle',0.6951072812080383,1257,748,1551,985],['bird',0.6356049180030823,1260,740,1567,979]]"
319,frame_318.jpg,"[['person',0.794445276260376,208,98,1422,1040],['bottle',0.693080723285675,1255,747,1554,985],['bird',0.6177338361740112,1259,740,1569,978]]"
320,frame_319.jpg,"[['person',0.8319675922393799,204,95,1418,1044],['bird',0.7396941184997559,1398,830,1535,953],['bird',0.7321979999542236,1204,721,1530,986]]"
321,frame_320.jpg,"[['person',0.8018614053726196,218,93,1416,1042]]"
322,frame_321.jpg,"[['person',0.8104615211486816,245,100,1372,1035]]"
323,frame_322.jpg,"[['person',0.8101912140846252,243,101,1371,1035]]"
324,frame_323.jpg,"[['person',0.85193932056427,294,119,1319,1021]]"
325,frame_324.jpg,"[['person',0.8377744555473328,252,104,1357,1032]]"
326,frame_325.jpg,"[['person',0.8406883478164673,253,103,1354,1034]]"
327,frame_326.jpg,"[['person',0.8416096568107605,255,103,1353,1034]]"
328,frame_327.jpg,"[['person',0.8500549793243408,260,114,1343,1027]]"
329,frame_328.jpg,"[['person',0.8507316708564758,161,89,1312,1045]]"
330,frame_329.jpg,"[['person',0.8386737108230591,156,86,1317,1045]]"
331,frame_330.jpg,"[['person',0.8382173776626587,149,85,1321,1046]]"
332,frame_331.jpg,"[['person',0.8304365277290344,163,86,1312,1045]]"
333,frame_332.jpg,"[['person',0.8017848134040833,140,74,1332,1054]]"
334,frame_333.jpg,"[['person',0.8262514472007751,174,91,1307,1043]]"
335,frame_334.jpg,"[['person',0.8266879916191101,172,91,1308,1044]]"
336,frame_335.jpg,"[['person',0.7921313643455505,261,101,1338,1032]]"
337,frame_336.jpg,"[['person',0.7998664379119873,248,86,1359,1047]]"
338,frame_337.jpg,"[['person',0.7588351964950562,245,81,1368,1046]]"
339,frame_338.jpg,"[['person',0.7524203658103943,245,80,1369,1046]]"
340,frame_339.jpg,"[['person',0.7299093008041382,124,56,1366,1061]]"
